time,gFx,gFy,gFz,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
1.00E-05,-0.18,-0.51,0.58,-0.07,0.12,-0.49,848.64,-4.59,-31.74,-69.08,-0.44,-0.72,-0.49,43.878021,-111.780182,1.00E-05
0.01,-0.18,-0.49,0.56,-0.03,-0.07,-0.45,848.64,-4.59,-31.74,-69.08,-0.45,-0.72,-0.49,43.878021,-111.780182,1.00E-05
0.02,-0.18,-0.48,0.53,-0.03,-0.22,-0.37,848.64,-4.59,-31.74,-69.08,-0.45,-0.72,-0.49,43.878021,-111.780182,1.00E-05
0.03,-0.19,-0.49,0.47,-0.03,-0.33,-0.24,848.64,-4.59,-31.74,-69.08,-0.45,-0.72,-0.48,43.878021,-111.780182,1.00E-05
0.04,-0.2,-0.51,0.43,-0.05,-0.37,-0.12,848.64,-4.59,-31.74,-69.08,-0.45,-0.72,-0.48,43.878021,-111.780182,1.00E-05
0.06,-0.22,-0.54,0.36,-0.07,-0.34,0.03,848.64,-4.59,-31.74,-69.08,-0.45,-0.72,-0.48,43.878021,-111.780182,1.00E-05
0.07,-0.25,-0.58,0.32,-0.07,-0.29,0.11,848.64,-4.05,-32.28,-70.65,-0.45,-0.71,-0.48,43.878021,-111.780182,1.00E-05
0.08,-0.28,-0.61,0.29,-0.06,-0.22,0.15,848.64,-4.05,-32.28,-70.65,-0.44,-0.71,-0.47,43.878021,-111.780182,1.00E-05
0.09,-0.3,-0.66,0.27,-0.06,-0.12,0.15,848.64,-4.05,-32.28,-70.65,-0.44,-0.7,-0.47,43.878021,-111.780182,1.00E-05
0.1,-0.31,-0.69,0.26,-0.08,-0.02,0.14,848.64,-4.05,-32.28,-70.65,-0.44,-0.7,-0.47,43.878021,-111.780182,1.00E-05
0.12,-0.31,-0.72,0.25,-0.11,0.08,0.12,848.64,-4.05,-32.28,-70.65,-0.44,-0.69,-0.47,43.878021,-111.780182,1.00E-05
0.13,-0.31,-0.77,0.25,-0.15,0.23,0.04,848.64,-4.05,-32.28,-70.65,-0.44,-0.69,-0.46,43.878021,-111.780182,1.00E-05
0.14,-0.3,-0.79,0.26,-0.18,0.35,-0.07,848.64,-4.05,-32.28,-70.65,-0.44,-0.69,-0.46,43.878021,-111.780182,1.00E-05
0.15,-0.29,-0.79,0.28,-0.2,0.44,-0.17,848.64,-4.05,-32.28,-70.65,-0.44,-0.69,-0.46,43.878021,-111.780182,1.00E-05
0.17,-0.26,-0.78,0.3,-0.21,0.51,-0.28,848.64,-4.05,-32.28,-70.65,-0.44,-0.69,-0.45,43.878021,-111.780182,1.00E-05
0.18,-0.24,-0.76,0.32,-0.22,0.57,-0.39,848.64,-4.05,-32.28,-70.65,-0.45,-0.7,-0.45,43.878021,-111.780182,1.00E-05
0.19,-0.23,-0.73,0.35,-0.2,0.6,-0.49,848.64,-4.05,-32.28,-70.65,-0.45,-0.7,-0.45,43.878021,-111.780182,1.00E-05
0.21,-0.24,-0.67,0.39,-0.13,0.56,-0.66,848.64,-2.96,-31.56,-72.03,-0.46,-0.71,-0.44,43.878021,-111.780182,1.00E-05
0.22,-0.26,-0.63,0.41,-0.06,0.46,-0.77,848.64,-2.96,-31.56,-72.03,-0.47,-0.72,-0.44,43.878021,-111.780182,1.00E-05
0.23,-0.28,-0.58,0.43,0.03,0.32,-0.88,848.64,-2.96,-31.56,-72.03,-0.47,-0.73,-0.43,43.878021,-111.780182,1.00E-05
0.24,-0.28,-0.52,0.44,0.11,0.16,-0.95,848.64,-2.96,-31.56,-72.03,-0.48,-0.73,-0.43,43.878021,-111.780182,1.00E-05
0.25,-0.27,-0.45,0.43,0.18,-0.03,-0.95,848.64,-2.96,-31.56,-72.03,-0.49,-0.74,-0.43,43.878021,-111.780182,1.00E-05
0.26,-0.25,-0.4,0.42,0.2,-0.16,-0.86,848.64,-2.96,-31.56,-72.03,-0.49,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.28,-0.2,-0.36,0.38,0.17,-0.25,-0.62,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.29,-0.18,-0.37,0.35,0.1,-0.22,-0.4,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.3,-0.17,-0.4,0.32,0.03,-0.11,-0.2,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.31,-0.17,-0.45,0.29,-0.04,0.09,-0.04,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.32,-0.17,-0.49,0.29,-0.07,0.28,0.02,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.43,43.878021,-111.780182,1.00E-05
0.33,-0.17,-0.52,0.3,-0.08,0.48,0.02,848.64,-2.96,-31.56,-72.03,-0.49,-0.75,-0.42,43.878021,-111.780182,1.00E-05
0.35,-0.19,-0.55,0.35,-0.07,0.7,-0.07,848.64,-2.96,-31.56,-72.03,-0.49,-0.74,-0.42,43.878021,-111.780182,1.00E-05
0.36,-0.19,-0.55,0.41,-0.04,0.82,-0.19,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.42,43.878021,-111.780182,1.00E-05
0.37,-0.19,-0.53,0.46,-0.03,0.84,-0.29,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.42,43.878021,-111.780182,1.00E-05
0.38,-0.19,-0.51,0.51,-0.02,0.8,-0.38,848.64,-2.96,-31.56,-72.03,-0.5,-0.75,-0.42,43.878021,-111.780182,1.00E-05
0.39,-0.19,-0.47,0.54,-0.01,0.69,-0.45,848.64,-2.96,-31.56,-72.03,-0.5,-0.76,-0.42,43.878021,-111.780182,1.00E-05
0.41,-0.19,-0.44,0.55,1.00E-05,0.53,-0.48,848.64,-2.96,-31.56,-72.03,-0.51,-0.76,-0.42,43.878021,-111.780182,1.00E-05
0.42,-0.2,-0.39,0.53,0.05,0.21,-0.5,848.64,-2.96,-31.56,-72.03,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.43,-0.21,-0.37,0.5,0.08,1.00E-05,-0.49,848.64,-2.96,-31.56,-72.03,-0.52,-0.77,-0.41,43.878021,-111.780182,1.00E-05
0.44,-0.21,-0.35,0.45,0.11,-0.2,-0.47,848.64,-1.52,-28.34,-71.69,-0.52,-0.77,-0.41,43.878021,-111.780182,1.00E-05
0.46,-0.21,-0.33,0.4,0.13,-0.36,-0.41,848.64,-1.52,-28.34,-71.69,-0.52,-0.77,-0.41,43.878021,-111.780182,1.00E-05
0.47,-0.2,-0.33,0.34,0.12,-0.45,-0.34,848.64,-1.52,-28.34,-71.69,-0.52,-0.77,-0.41,43.878021,-111.780182,1.00E-05
0.48,-0.18,-0.36,0.24,0.08,-0.46,-0.19,848.64,-1.52,-28.34,-71.69,-0.52,-0.77,-0.41,43.878021,-111.780182,1.00E-05
0.49,-0.18,-0.38,0.18,0.06,-0.37,-0.11,848.64,-1.52,-28.34,-71.69,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.51,-0.18,-0.41,0.14,0.04,-0.22,-0.06,848.64,-1.52,-28.34,-71.69,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.52,-0.18,-0.43,0.12,0.02,-0.02,-0.03,848.64,-1.52,-28.34,-71.69,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.53,-0.18,-0.45,0.11,1.00E-05,0.25,-0.03,848.64,-1.52,-28.34,-71.69,-0.51,-0.75,-0.41,43.878021,-111.780182,1.00E-05
0.54,-0.17,-0.46,0.14,-0.01,0.48,-0.05,848.64,-1.52,-28.34,-71.69,-0.51,-0.75,-0.41,43.878021,-111.780182,1.00E-05
0.56,-0.16,-0.47,0.2,-0.03,0.77,-0.09,848.64,-1.52,-28.34,-71.69,-0.51,-0.75,-0.41,43.878021,-111.780182,1.00E-05
0.57,-0.14,-0.46,0.25,-0.06,0.94,-0.11,848.64,-0.26,-27.44,-72.55,-0.51,-0.75,-0.41,43.878021,-111.780182,1.00E-05
0.58,-0.13,-0.46,0.31,-0.09,1.05,-0.14,848.64,-0.26,-27.44,-72.55,-0.51,-0.75,-0.41,43.878021,-111.780182,1.00E-05
0.59,-0.13,-0.46,0.37,-0.12,1.11,-0.17,848.64,-0.26,-27.44,-72.55,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.6,-0.13,-0.46,0.43,-0.13,1.09,-0.22,848.64,-0.26,-27.44,-72.55,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.61,-0.13,-0.45,0.47,-0.13,1.02,-0.27,848.64,-0.26,-27.44,-72.55,-0.51,-0.76,-0.41,43.878021,-111.780182,1.00E-05
0.63,-0.14,-0.44,0.51,-0.12,0.84,-0.35,848.64,-0.26,-27.44,-72.55,-0.52,-0.77,-0.4,43.878021,-111.780182,1.00E-05
0.64,-0.14,-0.42,0.53,-0.09,0.62,-0.41,848.64,-0.26,-27.44,-72.55,-0.52,-0.77,-0.4,43.878021,-111.780182,1.00E-05
0.65,-0.14,-0.4,0.53,-0.07,0.41,-0.45,848.64,-0.26,-27.44,-72.55,-0.53,-0.77,-0.4,43.878021,-111.780182,1.00E-05
0.66,-0.12,-0.38,0.51,-0.06,0.22,-0.46,848.64,-0.26,-27.44,-72.55,-0.53,-0.78,-0.4,43.878021,-111.780182,1.00E-05
0.67,-0.1,-0.37,0.48,-0.05,0.05,-0.45,848.64,-0.26,-27.44,-72.55,-0.53,-0.78,-0.39,43.878021,-111.780182,1.00E-05
0.68,-0.09,-0.36,0.44,-0.04,-0.07,-0.42,848.64,-0.26,-27.44,-72.55,-0.54,-0.78,-0.39,43.878021,-111.780182,1.00E-05
0.7,-0.07,-0.34,0.39,-0.07,-0.18,-0.33,848.64,-0.26,-27.44,-72.55,-0.54,-0.78,-0.39,43.878021,-111.780182,1.00E-05
0.71,-0.06,-0.34,0.34,-0.11,-0.21,-0.24,848.64,-0.26,-27.44,-72.55,-0.54,-0.78,-0.38,43.878021,-111.780182,1.00E-05
0.72,-0.04,-0.34,0.3,-0.14,-0.19,-0.13,848.64,-0.26,-27.44,-72.55,-0.54,-0.78,-0.38,43.878021,-111.780182,1.00E-05
0.73,-0.04,-0.35,0.26,-0.16,-0.12,-0.03,848.64,-0.26,-27.44,-72.55,-0.54,-0.78,-0.38,43.878021,-111.780182,1.00E-05
0.75,-0.03,-0.38,0.24,-0.18,1.00E-05,0.06,848.64,-0.26,-27.44,-72.55,-0.54,-0.77,-0.37,43.878021,-111.780182,1.00E-05
0.76,-0.04,-0.4,0.22,-0.19,0.13,0.11,848.64,-0.26,-27.44,-72.55,-0.54,-0.77,-0.37,43.878021,-111.780182,1.00E-05
0.77,-0.06,-0.42,0.23,-0.2,0.31,0.13,848.64,-0.26,-27.44,-72.55,-0.54,-0.76,-0.37,43.878021,-111.780182,1.00E-05
0.78,-0.07,-0.43,0.24,-0.19,0.42,0.11,848.64,-0.26,-27.44,-72.55,-0.54,-0.76,-0.37,43.878021,-111.780182,1.00E-05
0.8,-0.08,-0.44,0.26,-0.17,0.5,0.07,848.64,-0.26,-27.44,-72.55,-0.54,-0.76,-0.37,43.878021,-111.780182,1.00E-05
0.81,-0.09,-0.44,0.29,-0.15,0.56,0.01,848.64,-0.44,-26.19,-73.07,-0.53,-0.76,-0.36,43.878021,-111.780182,1.00E-05
0.82,-0.09,-0.43,0.32,-0.14,0.57,-0.04,848.64,-0.44,-26.19,-73.07,-0.54,-0.76,-0.36,43.878021,-111.780182,1.00E-05
0.83,-0.09,-0.42,0.35,-0.13,0.55,-0.09,848.64,-0.44,-26.19,-73.07,-0.54,-0.75,-0.36,43.878021,-111.780182,1.00E-05
0.85,-0.09,-0.4,0.38,-0.13,0.49,-0.13,848.64,-0.44,-26.19,-73.07,-0.54,-0.75,-0.36,43.878021,-111.780182,1.00E-05
0.86,-0.1,-0.39,0.39,-0.13,0.42,-0.16,848.64,-0.44,-26.19,-73.07,-0.54,-0.75,-0.35,43.878021,-111.780182,1.00E-05
0.87,-0.11,-0.38,0.39,-0.14,0.33,-0.18,848.64,-0.44,-26.19,-73.07,-0.54,-0.75,-0.35,43.878021,-111.780182,1.00E-05
0.88,-0.12,-0.38,0.39,-0.15,0.25,-0.2,848.64,-0.44,-26.19,-73.07,-0.54,-0.76,-0.35,43.878021,-111.780182,1.00E-05
0.89,-0.13,-0.37,0.37,-0.16,0.19,-0.22,848.64,-0.44,-26.19,-73.07,-0.54,-0.76,-0.35,43.878021,-111.780182,1.00E-05
0.9,-0.13,-0.36,0.35,-0.16,0.15,-0.24,848.64,-0.44,-26.19,-73.07,-0.55,-0.76,-0.34,43.878021,-111.780182,1.00E-05
0.92,-0.14,-0.35,0.33,-0.16,0.13,-0.26,848.64,-0.44,-26.19,-73.07,-0.55,-0.76,-0.34,43.878021,-111.780182,1.00E-05
0.93,-0.14,-0.34,0.31,-0.16,0.14,-0.28,848.64,1.19,-25.65,-74.98,-0.55,-0.76,-0.33,43.878021,-111.780182,1.00E-05
0.94,-0.15,-0.33,0.3,-0.15,0.16,-0.29,848.64,1.19,-25.65,-74.98,-0.55,-0.76,-0.33,43.878021,-111.780182,1.00E-05
0.95,-0.15,-0.31,0.29,-0.13,0.19,-0.3,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.33,43.878021,-111.780182,1.00E-05
0.97,-0.15,-0.3,0.3,-0.11,0.22,-0.3,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.32,43.878021,-111.780182,1.00E-05
0.98,-0.15,-0.29,0.3,-0.1,0.26,-0.29,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.32,43.878021,-111.780182,1.00E-05
0.99,-0.14,-0.28,0.31,-0.09,0.3,-0.26,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.32,43.877979,-111.780174,1.00E-05
1,-0.13,-0.28,0.31,-0.08,0.32,-0.23,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.32,43.877979,-111.780174,1.00E-05
1.01,-0.12,-0.29,0.32,-0.07,0.33,-0.21,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.32,43.877979,-111.780174,1.00E-05
1.03,-0.11,-0.29,0.33,-0.05,0.34,-0.19,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.04,-0.1,-0.3,0.34,-0.03,0.34,-0.18,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.05,-0.1,-0.3,0.35,-0.01,0.33,-0.18,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.06,-0.1,-0.3,0.37,0.03,0.28,-0.19,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.08,-0.1,-0.3,0.38,0.05,0.21,-0.18,848.64,1.19,-25.65,-74.98,-0.57,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.09,-0.1,-0.29,0.38,0.06,0.14,-0.16,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.1,-0.1,-0.29,0.37,0.07,0.07,-0.14,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.11,-0.1,-0.3,0.36,0.08,1.00E-05,-0.1,848.64,1.19,-25.65,-74.98,-0.56,-0.76,-0.31,43.877979,-111.780174,1.00E-05
1.12,-0.09,-0.31,0.34,0.08,-0.06,-0.05,848.64,1.19,-25.65,-74.98,-0.56,-0.75,-0.31,43.877979,-111.780174,1.00E-05
1.14,-0.1,-0.32,0.31,0.06,-0.11,0.01,848.64,1.19,-25.65,-74.98,-0.55,-0.75,-0.31,43.877979,-111.780174,1.00E-05
1.15,-0.1,-0.34,0.29,0.05,-0.1,0.04,848.64,1.19,-25.65,-74.98,-0.55,-0.74,-0.31,43.877979,-111.780174,1.00E-05
1.16,-0.11,-0.36,0.27,0.04,-0.09,0.06,848.64,1.19,-25.65,-74.98,-0.55,-0.74,-0.32,43.877979,-111.780174,1.00E-05
1.17,-0.12,-0.37,0.25,0.03,-0.06,0.06,848.64,1.19,-25.65,-74.98,-0.55,-0.74,-0.32,43.877979,-111.780174,1.00E-05
1.18,-0.12,-0.39,0.24,0.03,-0.01,0.04,848.64,-0.26,-25.65,-76.02,-0.54,-0.73,-0.32,43.877979,-111.780174,1.00E-05
1.19,-0.13,-0.4,0.23,0.05,0.05,-0.01,848.64,-0.26,-25.65,-76.02,-0.54,-0.73,-0.32,43.877979,-111.780174,1.00E-05
1.21,-0.14,-0.39,0.23,0.08,0.1,-0.08,848.64,-0.26,-25.65,-76.02,-0.54,-0.73,-0.32,43.877979,-111.780174,1.00E-05
1.22,-0.14,-0.39,0.24,0.09,0.14,-0.13,848.64,-0.26,-25.65,-76.02,-0.54,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.23,-0.14,-0.37,0.25,0.09,0.17,-0.16,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.24,-0.15,-0.36,0.25,0.1,0.2,-0.19,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.26,-0.16,-0.36,0.25,0.1,0.22,-0.21,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.27,-0.16,-0.35,0.26,0.11,0.23,-0.22,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.28,-0.16,-0.33,0.26,0.1,0.23,-0.21,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.29,-0.17,-0.32,0.26,0.09,0.23,-0.19,848.64,-0.26,-25.65,-76.02,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.31,-0.18,-0.32,0.26,0.1,0.23,-0.16,848.64,2.45,-23.32,-77.23,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.32,-0.19,-0.32,0.25,0.11,0.22,-0.14,848.64,2.45,-23.32,-77.23,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.33,-0.19,-0.32,0.26,0.11,0.21,-0.12,848.64,2.45,-23.32,-77.23,-0.53,-0.72,-0.32,43.877979,-111.780174,1.00E-05
1.34,-0.2,-0.32,0.25,0.11,0.19,-0.08,848.64,2.45,-23.32,-77.23,-0.52,-0.71,-0.33,43.877979,-111.780174,1.00E-05
1.36,-0.2,-0.33,0.25,0.11,0.17,-0.04,848.64,2.45,-23.32,-77.23,-0.52,-0.71,-0.33,43.877979,-111.780174,1.00E-05
1.37,-0.2,-0.34,0.24,0.1,0.16,1.00E-05,848.64,2.45,-23.32,-77.23,-0.52,-0.71,-0.33,43.877979,-111.780174,1.00E-05
1.38,-0.21,-0.35,0.24,0.09,0.17,0.03,848.64,2.45,-23.32,-77.23,-0.51,-0.7,-0.33,43.877979,-111.780174,1.00E-05
1.39,-0.21,-0.37,0.23,0.07,0.18,0.04,848.64,2.45,-23.32,-77.23,-0.51,-0.7,-0.33,43.877979,-111.780174,1.00E-05
1.4,-0.21,-0.38,0.23,0.06,0.21,0.04,848.64,2.45,-23.32,-77.23,-0.51,-0.7,-0.33,43.877979,-111.780174,1.00E-05
1.42,-0.22,-0.39,0.22,0.06,0.25,0.01,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.33,43.877979,-111.780174,1.00E-05
1.43,-0.22,-0.4,0.22,0.06,0.28,-0.01,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.33,43.877979,-111.780174,1.00E-05
1.44,-0.21,-0.39,0.23,0.06,0.3,-0.04,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.33,43.877979,-111.780174,1.00E-05
1.45,-0.21,-0.39,0.23,0.07,0.33,-0.07,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.33,43.877979,-111.780174,1.00E-05
1.46,-0.21,-0.38,0.24,0.07,0.35,-0.09,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.33,43.877979,-111.780174,1.00E-05
1.47,-0.2,-0.37,0.25,0.07,0.36,-0.1,848.64,2.45,-23.32,-77.23,-0.5,-0.69,-0.34,43.877979,-111.780174,1.00E-05
1.49,-0.19,-0.36,0.26,0.07,0.36,-0.11,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.5,-0.19,-0.36,0.26,0.07,0.35,-0.1,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.51,-0.19,-0.36,0.27,0.06,0.34,-0.09,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.52,-0.18,-0.35,0.27,0.05,0.33,-0.06,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.53,-0.18,-0.35,0.26,0.05,0.32,-0.05,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.55,-0.18,-0.36,0.26,0.05,0.32,-0.03,848.64,2.45,-23.32,-77.23,-0.49,-0.68,-0.34,43.877979,-111.780174,1.00E-05
1.56,-0.18,-0.36,0.25,0.05,0.33,-0.01,848.64,1.19,-24.21,-76.37,-0.49,-0.67,-0.34,43.877979,-111.780174,1.00E-05
1.57,-0.18,-0.37,0.25,0.05,0.33,1.00E-05,848.64,1.19,-24.21,-76.37,-0.48,-0.67,-0.34,43.877979,-111.780174,1.00E-05
1.58,-0.18,-0.37,0.25,0.05,0.34,0.01,848.64,1.19,-24.21,-76.37,-0.48,-0.67,-0.34,43.877979,-111.780174,1.00E-05
1.6,-0.18,-0.38,0.25,0.05,0.35,0.02,848.64,1.19,-24.21,-76.37,-0.48,-0.66,-0.34,43.877979,-111.780174,1.00E-05
1.61,-0.18,-0.39,0.25,0.05,0.36,0.02,848.64,1.19,-24.21,-76.37,-0.48,-0.66,-0.34,43.877979,-111.780174,1.00E-05
1.62,-0.18,-0.4,0.26,0.05,0.37,0.02,848.64,1.19,-24.21,-76.37,-0.48,-0.66,-0.34,43.877979,-111.780174,1.00E-05
1.63,-0.19,-0.41,0.26,0.04,0.38,1.00E-05,848.64,1.19,-24.21,-76.37,-0.47,-0.66,-0.34,43.877979,-111.780174,1.00E-05
1.65,-0.19,-0.41,0.26,0.04,0.38,-0.03,848.64,1.19,-24.21,-76.37,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.66,-0.19,-0.41,0.27,0.05,0.37,-0.06,848.64,1.19,-24.21,-76.37,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.67,-0.2,-0.4,0.26,0.05,0.36,-0.09,848.64,1.19,-24.21,-76.37,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.68,-0.2,-0.4,0.26,0.06,0.35,-0.11,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.69,-0.19,-0.39,0.26,0.07,0.34,-0.14,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.71,-0.19,-0.38,0.26,0.07,0.33,-0.16,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.72,-0.18,-0.37,0.26,0.06,0.33,-0.15,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.73,-0.17,-0.37,0.26,0.04,0.33,-0.14,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.74,-0.17,-0.37,0.26,0.03,0.35,-0.12,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.75,-0.17,-0.37,0.25,0.02,0.37,-0.1,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.34,43.877979,-111.780174,1.00E-05
1.76,-0.17,-0.37,0.26,0.03,0.38,-0.1,848.64,1.73,-23.68,-75.85,-0.47,-0.65,-0.33,43.877979,-111.780174,1.00E-05
1.78,-0.17,-0.37,0.26,0.03,0.4,-0.11,848.64,1.73,-23.68,-75.85,-0.47,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.79,-0.17,-0.36,0.27,0.03,0.4,-0.11,848.64,1.73,-23.68,-75.85,-0.47,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.8,-0.17,-0.35,0.27,0.03,0.39,-0.1,848.64,1.73,-23.68,-75.85,-0.47,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.81,-0.16,-0.34,0.27,0.03,0.39,-0.08,848.64,1.73,-23.68,-75.85,-0.47,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.82,-0.15,-0.33,0.28,0.01,0.39,-0.05,848.64,1.73,-23.68,-75.85,-0.46,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.84,-0.15,-0.34,0.28,-0.01,0.39,-0.01,848.64,1.73,-23.68,-75.85,-0.46,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.85,-0.15,-0.35,0.27,-0.02,0.4,0.04,848.64,1.73,-23.68,-75.85,-0.46,-0.64,-0.33,43.877979,-111.780174,1.00E-05
1.86,-0.16,-0.36,0.27,-0.03,0.41,0.05,848.64,1.73,-23.68,-75.85,-0.46,-0.63,-0.33,43.877979,-111.780174,1.00E-05
1.87,-0.16,-0.36,0.27,-0.03,0.42,0.04,848.64,1.73,-23.68,-75.85,-0.46,-0.63,-0.33,43.877979,-111.780174,1.00E-05
1.89,-0.16,-0.37,0.27,-0.02,0.42,0.02,848.64,1.73,-23.68,-75.85,-0.46,-0.63,-0.33,43.877979,-111.780174,1.00E-05
1.9,-0.16,-0.36,0.28,-0.01,0.42,1.00E-05,848.64,1.73,-23.68,-75.85,-0.46,-0.63,-0.33,43.877979,-111.780174,1.00E-05
1.91,-0.15,-0.36,0.28,1.00E-05,0.41,-0.01,848.64,1.73,-23.68,-75.85,-0.46,-0.62,-0.32,43.877979,-111.780174,1.00E-05
1.92,-0.15,-0.35,0.28,0.01,0.39,-0.02,848.64,2.27,-25.29,-75.67,-0.45,-0.62,-0.32,43.877979,-111.780174,1.00E-05
1.94,-0.15,-0.35,0.28,0.01,0.38,-0.02,848.64,2.27,-25.29,-75.67,-0.45,-0.62,-0.32,43.877979,-111.780174,1.00E-05
1.95,-0.15,-0.35,0.28,0.01,0.37,-0.02,848.64,2.27,-25.29,-75.67,-0.45,-0.62,-0.32,43.877979,-111.780174,1.00E-05
1.96,-0.14,-0.35,0.28,0.01,0.37,-0.01,848.64,2.27,-25.29,-75.67,-0.45,-0.62,-0.32,43.877979,-111.780174,1.00E-05
1.97,-0.14,-0.35,0.27,1.00E-05,0.37,1.00E-05,848.64,2.27,-25.29,-75.67,-0.45,-0.61,-0.32,43.877979,-111.780174,1.00E-05
1.98,-0.15,-0.36,0.27,1.00E-05,0.38,1.00E-05,848.64,2.27,-25.29,-75.67,-0.45,-0.61,-0.32,43.877979,-111.780174,1.00E-05
2,-0.15,-0.36,0.27,1.00E-05,0.39,-0.03,848.64,2.27,-25.29,-75.67,-0.45,-0.61,-0.32,43.877968,-111.780174,1.00E-05
2.01,-0.15,-0.36,0.28,0.01,0.4,-0.06,848.64,2.27,-25.29,-75.67,-0.45,-0.61,-0.32,43.877968,-111.780174,1.00E-05
